Date,Open,High,Low,Close,Adj Close,Volume
2016-11-10,131,132.449997,126.099998,130.824997,129.732971,3414418
2016-11-11,130.524994,132.25,129.850006,130.699997,129.609009,1552216
2016-11-15,131.5,131.5,126.5,127.474998,126.410927,1705982
2016-11-16,126.974998,127.949997,122.849998,126.050003,124.997826,1238598
2016-11-17,126,127,123.449997,125.25,124.204506,522326
2016-11-18,125,140,124.5,132.100006,130.99733,1123302
2016-11-21,131.975006,133.25,129.5,130.875,129.782547,1195222
2016-11-22,131.725006,135.949997,129.925003,135.350006,134.2202,2277122
2016-11-23,135.350006,137.774994,134.199997,136.625,135.484558,1447688
2016-11-24,135.625,138.399994,133.699997,134.75,133.625198,1617174
2016-11-25,135.225006,137.100006,134,134.975006,133.848328,1892986
2016-11-28,135.5,137.5,131.5,133.75,132.633545,1474854
2016-11-29,134.649994,136.5,133.75,135.75,134.616852,2231930
2016-11-30,136,138.975006,134.5,137.699997,136.550583,1636300
2016-12-01,138.350006,138.850006,136.5,137.800003,136.64975,2118672
2016-12-02,137.399994,139.675003,137.399994,138.699997,137.542236,728990
2016-12-05,138.800003,141.649994,135,140.75,139.575119,1300778
2016-12-06,140.850006,142.5,140,141.024994,139.847824,339188
2016-12-07,141.125,142.5,141,141.425003,140.244492,415656
2016-12-08,142,142.399994,141.550003,141.850006,140.665939,163772
2016-12-09,142,143,140.600006,142.050003,140.864273,713230
2016-12-12,142.5,142.550003,140.050003,142.100006,140.913864,541840
2016-12-13,142.324997,143.649994,130,134.324997,133.203751,4041150
2016-12-14,134.5,137.5,133.375,135.625,134.492905,1956956
2016-12-15,135,137.5,132.050003,136.725006,135.583725,1618258
2016-12-16,137,137.399994,134.449997,135.475006,134.344162,1790924
2016-12-19,134.625,137.949997,133.975006,137.25,136.10434,2188784
2016-12-20,136.949997,137.399994,133.149994,134.149994,133.030212,1140548
2016-12-21,134.225006,138,133.75,137.274994,136.12912,1807674
2016-12-22,137.324997,137.725006,136,137.100006,135.955597,723922
2016-12-23,137.350006,137.5,136.050003,137.074997,135.930801,1065004
2016-12-26,136.875,136.949997,133.625,134.475006,133.352509,205140
2016-12-27,134.199997,135.350006,131.5,133.050003,131.939392,213022
2016-12-28,134,136.449997,134,135.324997,134.195404,744126
2016-12-29,135.5,136.850006,134.5,136.225006,135.087906,361438
2016-12-30,136.5,138.25,135.75,136.600006,135.459763,638358
2017-01-02,137,137.600006,136.625,137.050003,135.906006,200418
2017-01-03,137,138.949997,136.600006,137.850006,136.699341,561098
2017-01-04,138,138.625,137.25,137.925003,136.773712,648758
2017-01-05,138,138.475006,135.5,137.524994,136.377029,781856
2017-01-06,137.975006,138.300003,134.75,135.25,134.121033,526776
2017-01-09,135.449997,136.75,135,135.274994,134.145813,83692
2017-01-10,135.399994,137.5,135.399994,136.574997,135.434967,264274
2017-01-11,136.625,137,134.949997,135.149994,134.021866,1189598
2017-01-12,135.475006,142.449997,135.399994,141.625,140.44281,1163882
2017-01-13,142,147.350006,141.274994,145.5,144.285477,686660
2017-01-16,145.475006,149,145,146.399994,145.177948,559030
2017-01-17,147,147.899994,145.600006,145.949997,144.73172,495752
2017-01-18,146.024994,147.449997,145.125,146.425003,145.202759,409570
2017-01-19,147.949997,151.625,145.875,149.824997,148.574371,679566
2017-01-20,149.949997,152.399994,149.125,151.699997,150.433716,410424
2017-01-23,152,153.524994,151,152.5,151.227036,1532100
2017-01-24,155,155,148.5,149.425003,148.177719,346744
2017-01-25,149.975006,151.774994,149.5,151.050003,149.789154,272750
2017-01-27,151,153,151,152.800003,151.524536,242160
2017-01-30,152.5,154.5,151.550003,153.649994,152.367432,131306
2017-01-31,154,154.25,151.75,152.475006,151.202255,511994
2017-02-01,152.649994,155.300003,152.524994,153.375,152.094742,219170
2017-02-02,153.949997,156.699997,153.899994,155.800003,154.499496,279200
2017-02-03,156,157,153,154.800003,153.507843,191390
2017-02-06,155.050003,157.5,150.574997,152.350006,151.078293,528290
2017-02-07,152,154.5,151.175003,151.675003,150.408936,337666
2017-02-08,152,152.5,150.5,151.199997,149.937897,395584
2017-02-09,151,152.350006,149.100006,151.800003,150.532883,122460
2017-02-10,151.899994,152.925003,149.899994,152.175003,150.904755,127590
2017-02-13,152,153.524994,151.300003,152.074997,150.805588,132744
2017-02-14,154.699997,154.699997,152,152.375,151.103088,206688
2017-02-15,152.899994,155.050003,152.899994,154.199997,152.912842,143618
2017-02-16,154,155.800003,154,155.25,153.954086,1596948
2017-02-17,155.350006,156.649994,154.350006,155.774994,154.474701,114436
2017-02-20,155.350006,156.5,155.300003,156.399994,155.094482,38014
2017-02-21,156.75,157.5,155.5,155.925003,154.623459,66768
2017-02-22,155.774994,157.350006,155.774994,157,155.689484,154526
2017-02-23,157,157.800003,156.225006,157.149994,155.838226,50592
2017-02-27,157,157.75,156.925003,157.475006,156.160522,124992
2017-02-28,157.75,159.350006,157.550003,158.324997,157.003418,148658
2017-03-01,158.399994,158.949997,157.050003,157.800003,156.482803,114726
2017-03-02,157.5,157.5,154.975006,155.375,154.078049,143578
2017-03-03,155,156.600006,154.225006,155,153.706177,96810
2017-03-06,155.149994,155.600006,154,154.949997,153.656586,179902
2017-03-07,154.5,155.975006,154,154.850006,153.557434,210482
2017-03-08,154.524994,155.699997,154.5,155.199997,153.904495,37146
2017-03-09,155.5,155.925003,154.300003,154.449997,153.160767,100380
2017-03-10,154.5,156.949997,153.75,154.449997,153.160767,98784
2017-03-14,155.5,158.149994,155,155.425003,154.127625,343078
2017-03-15,155,156.899994,154.5,156.350006,155.044907,156166
2017-03-16,156.25,158.949997,156.25,158.324997,157.003418,146234
2017-03-17,158.5,160.225006,158.300003,159.425003,158.094238,156998
2017-03-20,159.5,160.125,158.574997,159.600006,158.267776,95424
2017-03-21,159.300003,159.625,154.5,158.399994,157.077789,264138
2017-03-22,158.425003,160.675003,158,159.625,158.292572,212998
2017-03-23,159,162,158.975006,161.699997,160.35025,292672
2017-03-24,162,164.925003,161.475006,164.199997,162.829376,250142
2017-03-27,164.199997,167.5,164.199997,165.899994,164.515182,270498
2017-03-28,166.125,168.949997,166.125,168.149994,166.746399,278030
2017-03-29,167.5,167.975006,164.125,165.25,163.870621,219132
2017-03-30,164.850006,166.5,164.800003,165.399994,164.019348,70422
2017-03-31,165.5,166.600006,164.25,164.574997,163.201248,17656
2017-04-03,164.574997,166.524994,164.074997,164.699997,163.325195,54636
2017-04-05,165.5,165.899994,164.274994,164.699997,163.325195,76998
2017-04-06,165,165.324997,163.774994,164.824997,163.449158,168596
2017-04-07,165.024994,165.024994,163.800003,164.475006,163.102081,41980
2017-04-10,164.5,169.225006,163.5,168.350006,166.944748,162528
2017-04-11,167.550003,168.800003,165.899994,167.399994,166.002655,74688
2017-04-12,166.899994,167.774994,164.149994,165.399994,164.019348,98360
2017-04-13,164.600006,168.875,163.699997,167.024994,165.630783,165152
2017-04-17,166.550003,168.75,164.899994,168.074997,166.672028,54710
2017-04-18,172.050003,177.225006,170.125,173.024994,171.580704,910436
2017-04-19,173.5,176.449997,172,174.125,172.671524,110980
2017-04-20,174.125,175.600006,173.024994,174.675003,173.216949,201212
2017-04-21,175.149994,175.175003,172.675003,172.899994,171.456757,44270
2017-04-24,172.5,174.5,172.5,173.75,172.299667,190234
2017-04-25,173.375,174.149994,172.5,173.375,171.927795,142676
2017-04-26,173.574997,174.100006,170.75,171.975006,170.53949,74870
2017-04-27,173.5,173.699997,171.074997,171.925003,170.489899,32000
2017-04-28,172,172.5,170.125,170.425003,169.002426,145384
2017-05-02,171.5,173,169.25,170.600006,169.175964,181410
2017-05-03,171.425003,171.850006,170,171.149994,169.721359,63966
2017-05-04,171.600006,174.25,170.100006,173.100006,171.65509,84714
2017-05-05,173.5,175.449997,172.274994,174.5,173.043396,85744
2017-05-08,174.175003,176.675003,173.524994,175.100006,173.638397,225734
2017-05-09,176,176.5,175.050003,175.649994,174.183792,192384
2017-05-10,175.324997,176.399994,174.324997,175.850006,174.382141,52038
2017-05-11,176.5,176.600006,174,175.274994,173.81192,371786
2017-05-12,178.850006,178.850006,173.5,174,172.547577,123960
2017-05-15,174.649994,176.024994,173.75,174.675003,173.216949,185962
2017-05-16,174.824997,175.100006,173.550003,173.925003,172.473206,37572
2017-05-17,174.324997,175.5,174,174.425003,172.969025,34028
2017-05-18,174.125,174.899994,172,173.524994,172.076538,4118438
2017-05-19,173.75,175.25,173.625,174.699997,173.24173,148012
2017-05-22,177,180.399994,175.699997,177.300003,175.820038,161672
2017-05-23,176.75,178.899994,175.800003,177.024994,175.547318,64400
2017-05-24,176.75,178.300003,175.149994,175.475006,174.010269,62138
2017-05-25,175,177.600006,175,176.475006,175.001923,43590
2017-05-26,174,177.25,174,175.975006,174.506088,64352
2017-05-29,175.725006,177,175.300003,175.649994,174.183792,19450
2017-05-30,175.524994,179.149994,174.800003,178.149994,176.662933,199232
2017-05-31,178.5,182.5,170.149994,182.050003,180.53038,873360
2017-06-01,181.25,195,181.25,194.425003,192.802078,812178
2017-06-02,195.5,197.300003,193,195.074997,193.446655,871030
2017-06-05,195.074997,206.199997,193.975006,202.600006,200.908844,374494
2017-06-06,204.875,207,199.125,201.125,199.446152,479838
2017-06-07,201.100006,205.25,201.100006,204.449997,202.743393,147634
2017-06-08,204.300003,208.824997,203.949997,207.274994,205.544815,331016
2017-06-09,207,210,207,207.675003,205.941483,148200
2017-06-12,207,211.5,207,210.625,208.866852,180518
2017-06-13,210,213.074997,210,212.475006,210.701416,138698
2017-06-14,212,218.5,212,217.800003,215.981964,210606
2017-06-15,218.5,227.25,218.5,225.350006,223.468948,525758
2017-06-16,226,228.375,220.899994,223.199997,221.336884,357378
2017-06-19,223.975006,223.975006,210.100006,214.024994,212.238464,545148
2017-06-20,211.850006,218.850006,211,212.350006,210.577469,273042
2017-06-21,213.024994,218.574997,211.975006,216.649994,214.841553,205710
2017-06-22,216.699997,220.5,212.524994,216.25,214.444901,100772
2017-06-23,216.5,216.949997,210.225006,212.050003,210.279968,67684
2017-06-27,212,215.5,203,205.449997,203.735046,279588
2017-06-28,205.425003,209.625,203.425003,205.350006,203.635895,250624
2017-06-29,211.199997,211.199997,206.899994,208.925003,207.181046,352664
2017-06-30,209.5,215.25,209.5,215.074997,213.279709,210216
2017-07-03,217.475006,220,216.125,219.600006,217.766953,178012
2017-07-04,220.5,223.375,220,220.475006,218.634644,119836
2017-07-05,220.875,221.850006,217.550003,218.824997,216.998398,130144
2017-07-06,221.5,221.5,219.550003,220.175003,218.337143,62302
2017-07-07,220,221,219.725006,220.375,218.535477,63010
2017-07-10,220,222.875,219.074997,222.350006,220.493988,171248
2017-07-11,221,225.5,221,224.625,222.75,58156
2017-07-12,225.050003,227.350006,222.399994,226.899994,225.005997,124026
2017-07-13,227.5,228.800003,221.899994,223.149994,221.287292,149402
2017-07-14,222.675003,223.5,221.5,221.925003,220.07254,27896
2017-07-17,221.824997,224.5,220.524994,221.975006,220.122116,57774
2017-07-18,223,226.100006,221.5,222.5,220.642731,67012
2017-07-19,223.5,224.199997,220.550003,221.550003,219.700668,56194
2017-07-20,221.824997,226.149994,221.25,224.699997,222.824371,68064
2017-07-21,225.5,226.5,218.5,219.300003,217.469452,119736
2017-07-24,218.300003,221,218.225006,219.699997,217.866104,40226
2017-07-25,219.850006,220.149994,216.649994,218.425003,216.601746,42410
2017-07-26,219.050003,221.300003,217.875,219.175003,217.34549,64994
2017-07-27,218.899994,226.050003,218.899994,223.600006,221.733551,68944
2017-07-28,225,228.449997,223.5,226.774994,224.882034,139016
2017-07-31,229.375,229.375,219.550003,220.824997,218.981705,255462
2017-08-01,220.75,224.850006,219.5,222.975006,221.11377,91318
2017-08-02,224,227.024994,224,225.725006,223.84082,96382
2017-08-03,226.375,228.175003,225,225.475006,223.592911,74030
2017-08-04,224.5,226.350006,222.800003,224.375,222.502075,34644
2017-08-07,225,232.75,224.875,230.774994,228.848648,119086
2017-08-08,234.5,234.5,225.824997,226.824997,224.931625,223448
2017-08-09,226.5,226.550003,182.675003,220.475006,218.634644,180758
2017-08-10,222.25,227,222,223.850006,221.981476,401160
2017-08-11,223.050003,224.225006,220.5,221.149994,219.304001,259306
2017-08-14,222,225.850006,220.824997,223.800003,221.931885,267960
2017-08-16,224,229.324997,222.5,228.199997,226.295151,401238
2017-08-17,228.5,228.5,224,224.5,222.626038,573864
2017-08-18,224,225.899994,222.274994,223.949997,222.080627,169946
2017-08-21,226,227,223,224.475006,222.601257,136294
2017-08-22,225.149994,225.600006,221.050003,222.75,220.89064,87788
2017-08-23,223.225006,231.949997,223.175003,229.800003,227.881805,328912
2017-08-24,230.649994,237.975006,230.625,235.100006,233.137558,324176
2017-08-28,234.550003,240.475006,234.550003,237.550003,235.567108,98086
2017-08-29,236.925003,239.725006,235.449997,238.399994,236.410004,147442
2017-08-30,239.5,252.975006,239.5,251.175003,249.078369,309126
2017-08-31,252.5,257.5,252.5,255.600006,253.466446,229216
2017-09-01,257,260,252.75,253.824997,251.706253,136020
2017-09-04,253.5,255.25,247.5,248.050003,245.979462,339628
2017-09-05,247.949997,249,244.050003,246.600006,244.541565,162190
2017-09-06,245.5,247.550003,244,244.975006,242.93013,114010
2017-09-07,245,246.5,241.5,243.25,241.219528,100392
2017-09-08,245.399994,250.649994,236.925003,237.949997,235.96376,435782
2017-09-11,237.449997,237.899994,228.75,229.699997,227.782623,367876
2017-09-12,231.399994,234.899994,229,229.800003,227.881805,229222
2017-09-13,231.100006,242.274994,231.100006,239.600006,237.600006,244520
2017-09-14,241.800003,244.649994,241.25,242.975006,242.975006,133294
2017-09-15,243.5,251.5,243.5,249.649994,249.649994,316510
2017-09-18,252.5,255.5,249.399994,253.824997,253.824997,257202
2017-09-19,254.5,258.5,254.300003,256.825012,256.825012,3889466
2017-09-20,256.924988,258.125,253.300003,254.425003,254.425003,182282
2017-09-21,252,257.5,252,254.475006,254.475006,96322
2017-09-22,252,257.5,251.100006,255.675003,255.675003,131206
2017-09-25,258.700012,259.774994,241,250.300003,250.300003,491084
2017-09-26,248.375,250.949997,245.75,247.324997,247.324997,252554
2017-09-27,247.550003,249.25,239.800003,242.949997,242.949997,664308
2017-09-28,245,251.875,243.5,250.524994,250.524994,115160
2017-09-29,251.5,251.699997,245.5,247.800003,247.800003,266144
2017-10-03,247.5,252.725006,245.800003,247.25,247.25,57336
2017-10-04,246.550003,247.5,245.324997,245.75,245.75,35008
2017-10-05,245.324997,250.024994,243.600006,246.875,246.875,73634
2017-10-06,246.175003,248.899994,241.5,243,243,166772
2017-10-09,244.975006,249.324997,244.975006,246.524994,246.524994,87396
2017-10-10,247.725006,254,246.25,252.25,252.25,403690
2017-10-11,254.5,256.899994,250,251.600006,251.600006,67196
2017-10-12,250.5,254.300003,250.5,252.524994,252.524994,104456
2017-10-13,257.375,257.375,249.949997,252.800003,252.800003,194834
2017-10-16,253.899994,255.725006,247.5,250.574997,250.574997,144052
2017-10-17,250.449997,273.350006,247.449997,268.950012,268.950012,488312
2017-10-18,276.5,278.950012,269.399994,272.325012,272.325012,262606
2017-10-19,275,275,270,271.649994,271.649994,61606
2017-10-23,271.299988,276.5,269.125,275.875,275.875,138256
2017-10-24,277.950012,277.950012,271.549988,275.049988,275.049988,53710
2017-10-25,273.825012,277.350006,272.100006,274.424988,274.424988,150494
2017-10-26,274.075012,275.5,262.5,274.75,274.75,430626
2017-10-27,273.174988,274,266.649994,267.799988,267.799988,165806
2017-10-30,269,274.25,266.975006,268.024994,268.024994,91172
2017-10-31,269,282.049988,267.649994,280.424988,280.424988,423050
2017-11-01,280.899994,283.049988,273.524994,274.924988,274.924988,117310
2017-11-02,274.5,277,270,271.100006,271.100006,148778
2017-11-03,270.950012,271.674988,258,263.424988,263.424988,551024
2017-11-06,268.5,279.725006,267.5,275.125,275.125,382110
2017-11-07,279.475006,282.25,273.350006,279.299988,279.299988,265982
2017-11-08,280.100006,282.25,275,276.325012,276.325012,189610
2017-11-09,276.5,294.25,276.5,293.549988,293.549988,330358
2017-11-10,293.975006,302.475006,293.975006,295.225006,295.225006,354456
2017-11-13,300.5,311.5,299.524994,308.125,308.125,1320562
2017-11-14,329.5,329.5,319.799988,324.75,324.75,939026
2017-11-15,324.75,324.75,313.399994,322.274994,322.274994,277978
2017-11-16,321,328.825012,321,326.5,326.5,210554
2017-11-17,328.049988,329.950012,324.575012,329.200012,329.200012,191372
2017-11-20,331.899994,349.024994,327.450012,345.600006,345.600006,946130
2017-11-21,349.524994,354.125,339.799988,352.100006,352.100006,693050
2017-11-22,352.5,356.600006,351.174988,351.924988,351.924988,328946
2017-11-23,352,354,351,352.5,352.5,6582672
2017-11-24,354.899994,358.950012,346.399994,355.774994,355.774994,479070
2017-11-27,358.100006,362.5,358.100006,359.899994,359.899994,281236
2017-11-28,362.450012,363.5,350,351.274994,351.274994,204974
2017-11-29,351.5,355.950012,350.075012,350.850006,350.850006,327702
2017-11-30,351,368.950012,346,358.149994,358.149994,976354
2017-12-01,365.5,374,348.625,356.825012,356.825012,745776
2017-12-04,356.774994,371.5,356.75,369.350006,369.350006,581962
2017-12-05,372,376.299988,371.25,374.325012,374.325012,297424
2017-12-06,750,750,730,730,730,202000
2017-12-07,368.399994,373.450012,368.399994,372.075012,372.075012,83614
2017-12-08,376.450012,380.825012,368,379.25,379.25,6066954
2017-12-11,379.975006,388.350006,378.149994,380.5,380.5,477446
2017-12-12,382.5,382.5,373,374.350006,374.350006,222540
2017-12-13,374.850006,377.174988,370.049988,372.600006,372.600006,256554
2017-12-14,376.25,376.25,367.125,373.725006,373.725006,283128
2017-12-15,372.5,377.024994,366.774994,372.375,372.375,268686
2017-12-18,369.950012,374.700012,368.200012,373.950012,373.950012,285024
2017-12-19,376.5,382,376.5,380.774994,380.774994,468474
2017-12-20,385,387.274994,377.575012,380.200012,380.200012,251834
2017-12-21,390,405,381.25,392.799988,392.799988,476227
2017-12-22,395.950012,399.5,392.299988,397.899994,397.899994,183213
2017-12-26,401,432.25,401,428,428,365163
2017-12-27,434.799988,440,410.299988,413.350006,413.350006,232327
2017-12-28,418,419.25,403.600006,414.600006,414.600006,143999
2017-12-29,415,424.700012,414,421,421,111581
2018-01-01,419.799988,426.950012,418,420.049988,420.049988,65135
2018-01-02,421,423.850006,414,419.5,419.5,55515
2018-01-03,420,420.899994,414.200012,417.149994,417.149994,58939
2018-01-04,415.200012,416,410,411.149994,411.149994,89492
2018-01-05,410,417,402.100006,406.399994,406.399994,141004
2018-01-08,406.399994,420.600006,403.700012,418.549988,418.549988,231791
2018-01-09,418.049988,438.399994,418.049988,436.899994,436.899994,420018
2018-01-10,440.899994,441.549988,430.700012,435.399994,435.399994,214011
2018-01-11,433.850006,451,433.850006,447,447,214958
2018-01-12,449.799988,455,437.25,442,442,199433
2018-01-15,449.399994,452,441,443.75,443.75,106525
2018-01-16,443.950012,446,429,435,435,107234
2018-01-17,432.399994,450.700012,431.399994,448.649994,448.649994,170934
2018-01-18,452.899994,458.549988,434.899994,436.899994,436.899994,84249
2018-01-19,439.799988,449.75,436.149994,445.549988,445.549988,172366
2018-01-22,451,479.899994,447.200012,471.200012,471.200012,481894
2018-01-23,479.25,498.799988,478.850006,496.799988,496.799988,397597
2018-01-24,493,515.400024,493,502.399994,502.399994,361571
2018-01-25,504,512,503.049988,505.350006,505.350006,110425
2018-01-29,492,497.100006,482.549988,487.100006,487.100006,588117
2018-01-30,489,490.899994,395.100006,456.649994,456.649994,1672768
2018-01-31,440.799988,447.5,365.350006,365.350006,365.350006,2539912
2018-02-01,355,355,292.299988,292.299988,292.299988,1179898
2018-02-02,263.100006,263.100006,263.100006,263.100006,263.100006,35156
2018-02-05,236.800003,236.800003,236.800003,236.800003,236.800003,33783
2018-02-06,213.149994,213.149994,213.149994,213.149994,213.149994,15744
2018-02-07,202.5,202.5,202.5,202.5,202.5,21686
2018-02-08,192.399994,192.399994,192.399994,192.399994,192.399994,20241
2018-02-09,182.800003,202,182.800003,202,202,983643
2018-02-12,212.100006,212.100006,212.100006,212.100006,212.100006,374475
2018-02-14,222.699997,222.699997,222.699997,222.699997,222.699997,234675
2018-02-15,233.800003,233.800003,233.800003,233.800003,233.800003,59216
2018-02-16,245.449997,245.449997,245.449997,245.449997,245.449997,1812848
2018-02-19,257.700012,257.700012,233.199997,233.199997,233.199997,5723912
2018-02-20,230,239.649994,221.550003,221.550003,221.550003,895972
2018-02-21,225,225,210.5,210.5,210.5,466916
2018-02-22,200,205,200,200,200,52636
2018-02-23,190,190,190,190,190,50468
2018-02-26,185,189.5,180.5,180.5,180.5,598465
2018-02-27,171.5,171.5,171.5,171.5,171.5,28790
2018-02-28,162.949997,162.949997,162.949997,162.949997,162.949997,390757
2018-03-01,154.850006,154.850006,154.850006,154.850006,154.850006,41496
2018-03-05,147.149994,162.550003,147.149994,162.550003,162.550003,4345583
2018-03-06,164.699997,170.649994,164.699997,170.649994,170.649994,732732
2018-03-07,176,179.149994,164.5,178.149994,178.149994,1340198
2018-03-08,184,187.050003,172.149994,186.550003,186.550003,817815
2018-03-09,191.300003,195.850006,188,195.699997,195.699997,465351
2018-03-12,198,205.449997,198,205.350006,205.350006,558679
2018-03-13,208.800003,215.600006,207.300003,215.600006,215.600006,623133
2018-03-14,224,226.350006,223,226.350006,226.350006,138860
2018-03-15,236.800003,237.649994,228.449997,236.949997,236.949997,1172357
2018-03-16,245,248.75,236.100006,248.149994,248.149994,899788
2018-03-19,258.149994,260.549988,252.699997,260.450012,260.450012,853871
2018-03-20,261.200012,273.450012,261.200012,272.899994,272.899994,1255275
2018-03-21,280.799988,286.5,264.25,285.600006,285.600006,1304368
2018-03-22,286,293.850006,271.350006,271.350006,271.350006,956524
2018-03-23,257.799988,257.799988,257.799988,257.799988,257.799988,5428
2018-03-26,244.949997,244.949997,244.949997,244.949997,244.949997,53550
2018-03-27,232.75,232.75,232.75,232.75,232.75,7226
2018-03-28,221.149994,221.149994,221.149994,221.149994,221.149994,31282
2018-04-02,210.100006,210.100006,210.100006,210.100006,210.100006,19919
2018-04-03,199.600006,199.600006,199.600006,199.600006,199.600006,21067
2018-04-04,189.649994,189.649994,189.649994,189.649994,189.649994,17955
2018-04-05,180.199997,180.199997,180.199997,180.199997,180.199997,27255
2018-04-06,171.199997,171.199997,171.199997,171.199997,171.199997,55369
2018-04-09,162.649994,162.649994,162.649994,162.649994,162.649994,358554
2018-04-10,154.550003,154.550003,154.550003,154.550003,154.550003,96148
2018-04-11,146.850006,146.850006,146.850006,146.850006,146.850006,260978
2018-04-12,139.550003,139.550003,139.550003,139.550003,139.550003,129145
2018-04-13,132.600006,132.600006,132.600006,132.600006,132.600006,156868
2018-04-16,126,126,126,126,126,66431
2018-04-17,119.699997,119.699997,119.699997,119.699997,119.699997,64248
2018-04-18,113.75,125.650002,113.75,125.650002,125.650002,17053023
2018-04-19,131.899994,131.899994,120.599998,131.75,131.75,5483392
2018-04-20,129,137,128,135.75,135.75,1971101
2018-04-23,137.25,138.699997,129,129,129,1081191
2018-04-24,122.550003,122.550003,122.550003,122.550003,122.550003,40587
2018-04-25,116.449997,116.449997,116.449997,116.449997,116.449997,93182
2018-04-26,110.650002,110.650002,110.650002,110.650002,110.650002,208008
2018-04-27,105.150002,105.150002,105.150002,105.150002,105.150002,97140
2018-04-30,99.900002,99.900002,99.900002,99.900002,99.900002,61656
2018-05-02,94.949997,94.949997,94.949997,94.949997,94.949997,44256
2018-05-03,90.25,90.25,90.25,90.25,90.25,62584
2018-05-04,85.75,85.75,85.75,85.75,85.75,76326
2018-05-07,81.5,81.5,81.5,81.5,81.5,67475
2018-05-08,77.449997,77.449997,77.449997,77.449997,77.449997,40483
2018-05-09,73.599998,73.599998,73.599998,73.599998,73.599998,54037
2018-05-10,69.949997,69.949997,69.949997,69.949997,69.949997,95951
2018-05-11,66.5,66.5,66.5,66.5,66.5,52026
2018-05-14,63.200001,63.200001,63.200001,63.200001,63.200001,19644
2018-05-15,60.049999,60.049999,60.049999,60.049999,60.049999,16282
2018-05-16,57.049999,57.049999,57.049999,57.049999,57.049999,13924
2018-05-17,54.200001,54.200001,54.200001,54.200001,54.200001,20468
2018-05-18,51.5,51.5,51.5,51.5,51.5,34619
2018-05-21,48.950001,48.950001,48.950001,48.950001,48.950001,18894
2018-05-22,46.549999,46.549999,46.549999,46.549999,46.549999,24090
2018-05-23,44.25,44.25,44.25,44.25,44.25,26411
2018-05-24,42.049999,42.049999,42.049999,42.049999,42.049999,59105
2018-05-25,39.950001,39.950001,39.950001,39.950001,39.950001,222089
2018-05-28,38,38,38,38,38,89135
2018-05-29,36.099998,36.099998,36.099998,36.099998,36.099998,69329
2018-05-30,34.299999,34.299999,34.299999,34.299999,34.299999,1821990
2018-05-31,32.599998,32.599998,32.599998,32.599998,32.599998,886781
2018-06-01,31,34.200001,31,34.200001,34.200001,37390328
2018-06-04,35.900002,35.900002,35.900002,35.900002,35.900002,53395
2018-06-05,37.650002,37.650002,34.150002,34.150002,34.150002,14326320
2018-06-06,32.450001,33.650002,32.450001,32.450001,32.450001,3734925
2018-06-07,30.85,34.049999,30.85,34.049999,34.049999,10240299
2018-06-08,35.75,35.75,35.75,35.75,35.75,367422
2018-06-11,37.5,37.5,35.75,37.5,37.5,1328008
